word,lemma_old,POS_old,IC_old,English,Animate,Innapropriate,Derivational,Potentially_Use,Other_POS,Span_Dic_Freq,Verb_Frequency,Adj_Frequency,Other_Freq,Regional_Use,Regional_dont_use,Use,log_freq,stim_list,lemma_new,POS_new,IC_new
comunicÃ³logo,,,,,,,,,,,,,,,,,,,comunicÃ³logo,nms,nc_o
comunicÃ³logo,,,,,,,,,,,,,,,,,,,comunicÃ³logo,n,nc_o
comunida,,,,,,,,,,,,,,,,,,,comunida,n,nc_a
comunidada,,,,,,,,,,,,,,,,,,,comunidada,n,nc_a
comunidado,,,,,,,,,,,,,,,,,,,comunidado,n,nc_o
comunido,,,,,,,,,,,,,,,,,,,comunido,n,nc_o
comunio,,,,,,,,,,,,,,,,,,,comunio,n,nc_o
comunisma,,,,,,,,,,,,,,,,,,,comunisma,n,nc_a
comunismo,,,,,,,,,,,,,,,,,,,comunismo,nms,nc_o
comunista,,,,,,,,,,,,,,,,,,,comunista,nms,nc_a
comunisto,,,,,,,,,,,,,,,,,,,comunisto,n,nc_o
comunla,,,,,,,,,,,,,,,,,,,comunla,n,nc_a
comunlo,,,,,,,,,,,,,,,,,,,comunlo,n,nc_o
comuno,,,,,,,,,,,,,,,,,,,comuno,n,nc_o
comuntaria,,,,,,,,,,,,,,,,,,,comuntaria,n,nc_a
comuntario,,,,,,,,,,,,,,,,,,,comuntario,n,nc_o
comvertida,,,,,,,,,,,,,,,,,,,comvertida,n,nc_a
comvertido,,,,,,,,,,,,,,,,,,,comvertido,n,nc_o
comvulciona,,,,,,,,,,,,,,,,,,,comvulciona,n,nc_a
comvulciono,,,,,,,,,,,,,,,,,,,comvulciono,n,nc_o
comÂ­parÂ­tirla,,,,,,,,,,,,,,,,,,,comÂ­parÂ­tirla,n,nc_a
comÂ­parÂ­tirlo,,,,,,,,,,,,,,,,,,,comÂ­parÂ­tirlo,n,nc_o
comÂ­paÂ­Ã±eÂ­ra,,,,,,,,,,,,,,,,,,,comÂ­paÂ­Ã±eÂ­ra,n,nc_a
comÂ­paÂ­Ã±eÂ­ro,,,,,,,,,,,,,,,,,,,comÂ­paÂ­Ã±eÂ­ro,n,nc_o
comÂ­pleja,,,,,,,,,,,,,,,,,,,comÂ­pleja,n,nc_a
comÂ­plejo,,,,,,,,,,,,,,,,,,,comÂ­plejo,n,nc_o
comÂ­pleta,,,,,,,,,,,,,,,,,,,comÂ­pleta,n,nc_a
comÂ­pleto,,,,,,,,,,,,,,,,,,,comÂ­pleto,n,nc_o
comÂ­pleÂ­ja,,,,,,,,,,,,,,,,,,,comÂ­pleÂ­ja,n,nc_a
comÂ­pleÂ­jo,,,,,,,,,,,,,,,,,,,comÂ­pleÂ­jo,n,nc_o
comÂ´pra,,,,,,,,,,,,,,,,,,,comÂ´pra,n,nc_a
comÂ´pro,,,,,,,,,,,,,,,,,,,comÂ´pro,n,nc_o
con-ducta,,,,,,,,,,,,,,,,,,,con-ducta,n,nc_a
con-ducto,,,,,,,,,,,,,,,,,,,con-ducto,n,nc_o
con-la,,,,,,,,,,,,,,,,,,,con-la,n,nc_a
con-lo,,,,,,,,,,,,,,,,,,,con-lo,n,nc_o
con-suegra,,,,,,,,,,,,,,,,,,,con-suegra,n,nc_a
con-suegro,,,,,,,,,,,,,,,,,,,con-suegro,n,nc_o
con-traria,,,,,,,,,,,,,,,,,,,con-traria,n,nc_a
con-trario,,,,,,,,,,,,,,,,,,,con-trario,n,nc_o
cona,,,,,,,,,,,,,,,,,,,cona,n,nc_a
conalguna,,,,,,,,,,,,,,,,,,,conalguna,n,nc_a
conalguno,,,,,,,,,,,,,,,,,,,conalguno,n,nc_o
conasa,,,,,,,,,,,,,,,,,,,conasa,n,nc_a
conaso,,,,,,,,,,,,,,,,,,,conaso,n,nc_o
conbatirla,,,,,,,,,,,,,,,,,,,conbatirla,n,nc_a
conbatirlo,,,,,,,,,,,,,,,,,,,conbatirlo,n,nc_o
conbensa,,,,,,,,,,,,,,,,,,,conbensa,n,nc_a
conbenso,,,,,,,,,,,,,,,,,,,conbenso,n,nc_o
conbina,,,,,,,,,,,,,,,,,,,conbina,n,nc_a
conbinada,,,,,,,,,,,,,,,,,,,conbinada,n,nc_a
conbinado,,,,,,,,,,,,,,,,,,,conbinado,n,nc_o
conbinarla,,,,,,,,,,,,,,,,,,,conbinarla,n,nc_a
conbinarlo,,,,,,,,,,,,,,,,,,,conbinarlo,n,nc_o
conbino,,,,,,,,,,,,,,,,,,,conbino,n,nc_o
conbra,,,,,,,,,,,,,,,,,,,conbra,n,nc_a
conbro,,,,,,,,,,,,,,,,,,,conbro,n,nc_o
conca,,,,,,,,,,,,,,,,,,,conca,nfs,nc_a
concada,,,,,,,,,,,,,,,,,,,concada,n,nc_a
concado,,,,,,,,,,,,,,,,,,,concado,n,nc_o
concava,,,,,,,,,,,,,,,,,,,concava,n,nc_a
concavo,,,,,,,,,,,,,,,,,,,concavo,n,nc_o
concebia,,,,,,,,,,,,,,,,,,,concebia,n,nc_a
concebio,,,,,,,,,,,,,,,,,,,concebio,n,nc_o
concecionaria,,,,,,,,,,,,,,,,,,,concecionaria,n,nc_a
concecionario,,,,,,,,,,,,,,,,,,,concecionario,n,nc_o
concedia,,,,,,,,,,,,,,,,,,,concedia,n,nc_a
concedio,,,,,,,,,,,,,,,,,,,concedio,n,nc_o
conceja,,,,,,,,,,,,,,,,,,,conceja,n,nc_a
concejala,,,,,,,,,,,,,,,,,,,concejala,n,nc_a
concejalilla,,,,,,,,,,,,,,,,,,,concejalilla,n,nc_a
concejalillo,,,,,,,,,,,,,,,,,,,concejalillo,n,nc_o
concejalita,,,,,,,,,,,,,,,,,,,concejalita,n,nc_a
concejalito,,,,,,,,,,,,,,,,,,,concejalito,n,nc_o
concejalo,,,,,,,,,,,,,,,,,,,concejalo,n,nc_o
concejo,,,,,,,,,,,,,,,,,,,concejo,nms,nc_o
concelleira,,,,,,,,,,,,,,,,,,,concelleira,n,nc_a
concelleiro,,,,,,,,,,,,,,,,,,,concelleiro,n,nc_o
concencia,,,,,,,,,,,,,,,,,,,concencia,n,nc_a
concencio,,,,,,,,,,,,,,,,,,,concencio,n,nc_o
concentida,,,,,,,,,,,,,,,,,,,concentida,n,nc_a
concentido,,,,,,,,,,,,,,,,,,,concentido,n,nc_o
concepta,,,,,,,,,,,,,,,,,,,concepta,n,nc_a
concepto,,,,,,,,,,,,,,,,,,,concepto,nms,nc_o
concerla,,,,,,,,,,,,,,,,,,,concerla,n,nc_a
concerlo,,,,,,,,,,,,,,,,,,,concerlo,n,nc_o
concertina,,,,,,,,,,,,,,,,,,,concertina,nfs,nc_a
concertino,,,,,,,,,,,,,,,,,,,concertino,nms,nc_o
concerva,,,,,,,,,,,,,,,,,,,concerva,n,nc_a
concervo,,,,,,,,,,,,,,,,,,,concervo,n,nc_o
concesinaria,,,,,,,,,,,,,,,,,,,concesinaria,n,nc_a
concesinario,,,,,,,,,,,,,,,,,,,concesinario,n,nc_o
concesionada,,,,,,,,,,,,,,,,,,,concesionada,n,nc_a
concesionado,,,,,,,,,,,,,,,,,,,concesionado,n,nc_o
concesionara,,,,,,,,,,,,,,,,,,,concesionara,n,nc_a
concesionarla,,,,,,,,,,,,,,,,,,,concesionarla,n,nc_a
concesionarlo,,,,,,,,,,,,,,,,,,,concesionarlo,n,nc_o
concesionaro,,,,,,,,,,,,,,,,,,,concesionaro,n,nc_o
concesonaria,,,,,,,,,,,,,,,,,,,concesonaria,n,nc_a
concesonario,,,,,,,,,,,,,,,,,,,concesonario,n,nc_o
conceta,,,,,,,,,,,,,,,,,,,conceta,n,nc_a
concetarla,,,,,,,,,,,,,,,,,,,concetarla,n,nc_a
concetarlo,,,,,,,,,,,,,,,,,,,concetarlo,n,nc_o
conceto,,,,,,,,,,,,,,,,,,,conceto,nms,nc_o
concetrada,,,,,,,,,,,,,,,,,,,concetrada,n,nc_a
concetrado,,,,,,,,,,,,,,,,,,,concetrado,n,nc_o
concevida,,,,,,,,,,,,,,,,,,,concevida,n,nc_a
concevido,,,,,,,,,,,,,,,,,,,concevido,n,nc_o
concevirla,,,,,,,,,,,,,,,,,,,concevirla,n,nc_a
concevirlo,,,,,,,,,,,,,,,,,,,concevirlo,n,nc_o
conchanta,,,,,,,,,,,,,,,,,,,concha,n,nc_a
conchaza,,,,,,,,,,,,,,,,,,,conchaza,n,nc_a
conchazo,,,,,,,,,,,,,,,,,,,conchazo,n,nc_o
concheta,,,,,,,,,,,,,,,,,,,concheta,n,nc_a
conchetita,,,,,,,,,,,,,,,,,,,conchetita,n,nc_a
conchetito,,,,,,,,,,,,,,,,,,,conchetito,n,nc_o
concheto,,,,,,,,,,,,,,,,,,,concheto,n,nc_o
concheÃ±a,,,,,,,,,,,,,,,,,,,concheÃ±a,n,nc_a
concheÃ±o,,,,,,,,,,,,,,,,,,,concheÃ±o,n,nc_o
conchita,,,,,,,,,,,,,,,,,,,conchita,n,nc_a
conchito,,,,,,,,,,,,,,,,,,,conchito,n,nc_o
conchudaza,,,,,,,,,,,,,,,,,,,conchudaza,n,nc_a
conchudazo,,,,,,,,,,,,,,,,,,,conchudazo,n,nc_o
concia,,,,,,,,,,,,,,,,,,,concia,nfs,nc_a
concibia,,,,,,,,,,,,,,,,,,,concibia,n,nc_a
concibio,,,,,,,,,,,,,,,,,,,concibio,n,nc_o
concibÃ­a,,,,,,,,,,,,,,,,,,,concibÃ­a,n,nc_a
concibÃ­o,,,,,,,,,,,,,,,,,,,concibÃ­o,n,nc_o
concida,,,,,,,,,,,,,,,,,,,concida,n,nc_a
conciderada,,,,,,,,,,,,,,,,,,,conciderada,n,nc_a
conciderado,,,,,,,,,,,,,,,,,,,conciderado,n,nc_o
conciderarla,,,,,,,,,,,,,,,,,,,conciderarla,n,nc_a
conciderarlo,,,,,,,,,,,,,,,,,,,conciderarlo,n,nc_o
concido,,,,,,,,,,,,,,,,,,,concido,n,nc_o
concienciaa,,,,,,,,,,,,,,,,,,,concienciaa,n,nc_a
concienciao,,,,,,,,,,,,,,,,,,,concienciao,n,nc_o
concienta,,,,,,,,,,,,,,,,,,,concienta,n,nc_a
concientiza,,,,,,,,,,,,,,,,,,,concientiza,n,nc_a
concientizada,,,,,,,,,,,,,,,,,,,concientizada,n,nc_a
concientizado,,,,,,,,,,,,,,,,,,,concientizado,n,nc_o
concientizarla,,,,,,,,,,,,,,,,,,,concientizarla,n,nc_a
concientizarlo,,,,,,,,,,,,,,,,,,,concientizarlo,n,nc_o
concientizo,,,,,,,,,,,,,,,,,,,concientizo,n,nc_o
conciento,,,,,,,,,,,,,,,,,,,conciento,n,nc_o
concienzada,,,,,,,,,,,,,,,,,,,concienzada,n,nc_a
concienzado,,,,,,,,,,,,,,,,,,,concienzado,n,nc_o
conciga,,,,,,,,,,,,,,,,,,,conciga,n,nc_a
concigo,,,,,,,,,,,,,,,,,,,concigo,n,nc_o
concio,,,,,,,,,,,,,,,,,,,concio,n,nc_o
conciudadana,,,,,,,,,,,,,,,,,,,conciudadana,nfs,nc_a
conciudadano,,,,,,,,,,,,,,,,,,,conciudadano,nms,nc_o
conco,,,,,,,,,,,,,,,,,,,conco,n,nc_o
concoerla,,,,,,,,,,,,,,,,,,,concoerla,n,nc_a
concoerlo,,,,,,,,,,,,,,,,,,,concoerlo,n,nc_o
concoida,,,,,,,,,,,,,,,,,,,concoida,n,nc_a
concoido,,,,,,,,,,,,,,,,,,,concoido,n,nc_o
concretasa,,,,,,,,,,,,,,,,,,,concretasa,n,nc_a
concretaso,,,,,,,,,,,,,,,,,,,concretaso,n,nc_o
conctacta,,,,,,,,,,,,,,,,,,,conctacta,n,nc_a
conctacto,,,,,,,,,,,,,,,,,,,conctacto,n,nc_o
conctada,,,,,,,,,,,,,,,,,,,conctada,n,nc_a
conctado,,,,,,,,,,,,,,,,,,,conctado,n,nc_o
concubinaria,,,,,,,,,,,,,,,,,,,concubinaria,n,nc_a
concubinario,,,,,,,,,,,,,,,,,,,concubinario,nms,nc_o
conculcatoria,,,,,,,,,,,,,,,,,,,conculcatoria,n,nc_a
conculcatorio,,,,,,,,,,,,,,,,,,,conculcatorio,n,nc_o
concuna,,,,,,,,,,,,,,,,,,,concuna,nfs,nc_a
concuno,,,,,,,,,,,,,,,,,,,concuno,n,nc_o
concurda,,,,,,,,,,,,,,,,,,,concurda,n,nc_a
concurdo,,,,,,,,,,,,,,,,,,,concurdo,n,nc_o
concurria,,,,,,,,,,,,,,,,,,,concurria,n,nc_a
concurrio,,,,,,,,,,,,,,,,,,,concurrio,n,nc_o
concuvina,,,,,,,,,,,,,,,,,,,concuvina,n,nc_a
concuvino,,,,,,,,,,,,,,,,,,,concuvino,n,nc_o
concuÃ±a,,,,,,,,,,,,,,,,,,,concuÃ±a,nfs,nc_a
concuÃ±ada,,,,,,,,,,,,,,,,,,,concuÃ±ada,nfs,nc_a
concuÃ±ado,,,,,,,,,,,,,,,,,,,concuÃ±ado,nms,nc_o
concuÃ±o,,,,,,,,,,,,,,,,,,,concuÃ±o,nms,nc_o
condea,,,,,,,,,,,,,,,,,,,condea,n,nc_a
condeda,,,,,,,,,,,,,,,,,,,condeda,n,nc_a
condedo,,,,,,,,,,,,,,,,,,,condedo,n,nc_o
condemna,,,,,,,,,,,,,,,,,,,condemna,n,nc_a
condemno,,,,,,,,,,,,,,,,,,,condemno,n,nc_o
condena,,,,,,,,,,,,,,,,,,,condena,nfs,nc_a
condenilla,,,,,,,,,,,,,,,,,,,condenilla,n,nc_a
condenillo,,,,,,,,,,,,,,,,,,,condenillo,n,nc_o
condeno,,,,,,,,,,,,,,,,,,,condeno,n,nc_o
condeo,,,,,,,,,,,,,,,,,,,condeo,n,nc_o
condesita,,,,,,,,,,,,,,,,,,,condesita,n,nc_a
condesito,,,,,,,,,,,,,,,,,,,condesito,n,nc_o
condicia,,,,,,,,,,,,,,,,,,,condicia,n,nc_a
condicio,,,,,,,,,,,,,,,,,,,condicio,n,nc_o
condidera,,,,,,,,,,,,,,,,,,,condidera,n,nc_a
condidero,,,,,,,,,,,,,,,,,,,condidero,n,nc_o
condimenticia,,,,,,,,,,,,,,,,,,,condimenticia,n,nc_a
condimenticio,,,,,,,,,,,,,,,,,,,condimenticio,n,nc_o
condomia,,,,,,,,,,,,,,,,,,,condomia,n,nc_a
condomina,,,,,,,,,,,,,,,,,,,condomina,n,nc_a
condomino,,,,,,,,,,,,,,,,,,,condomino,n,nc_o
condomio,,,,,,,,,,,,,,,,,,,condomio,n,nc_o
condrita,,,,,,,,,,,,,,,,,,,condrita,n,nc_a
condrito,,,,,,,,,,,,,,,,,,,condrito,n,nc_o
conduc-ta,,,,,,,,,,,,,,,,,,,conduc-ta,n,nc_a
conduc-to,,,,,,,,,,,,,,,,,,,conduc-to,n,nc_o
conducha,,,,,,,,,,,,,,,,,,,conducha,n,nc_a
conducho,,,,,,,,,,,,,,,,,,,conducho,nms,nc_o
conducidla,,,,,,,,,,,,,,,,,,,conducidla,n,nc_a
conducidlo,,,,,,,,,,,,,,,,,,,conducidlo,n,nc_o
conductra,,,,,,,,,,,,,,,,,,,conductra,n,nc_a
conductro,,,,,,,,,,,,,,,,,,,conductro,n,nc_o
condueÃ±a,,,,,,,,,,,,,,,,,,,condueÃ±a,nfs,nc_a
condueÃ±o,,,,,,,,,,,,,,,,,,,condueÃ±o,nms,nc_o
condunta,,,,,,,,,,,,,,,,,,,condunta,n,nc_a
condunto,,,,,,,,,,,,,,,,,,,condunto,n,nc_o
condusca,,,,,,,,,,,,,,,,,,,condusca,n,nc_a
condusco,,,,,,,,,,,,,,,,,,,condusco,n,nc_o
condusta,,,,,,,,,,,,,,,,,,,condusta,n,nc_a
condusto,,,,,,,,,,,,,,,,,,,condusto,n,nc_o
conduta,,,,,,,,,,,,,,,,,,,conduta,nfs,nc_a
conduto,,,,,,,,,,,,,,,,,,,conduto,n,nc_o
condÃ³mina,,,,,,,,,,,,,,,,,,,condÃ³mina,n,nc_a
condÃ³mino,,,,,,,,,,,,,,,,,,,condÃ³mino,n,nc_o
conecerla,,,,,,,,,,,,,,,,,,,conecerla,n,nc_a
conecerlo,,,,,,,,,,,,,,,,,,,conecerlo,n,nc_o
conectaa,,,,,,,,,,,,,,,,,,,conectaa,n,nc_a
conectada,,,,,,,,,,,,,,,,,,,conectada,n,nc_a
conectado,,,,,,,,,,,,,,,,,,,conectado,n,nc_o
conectala,,,,,,,,,,,,,,,,,,,conectala,n,nc_a
conectalo,,,,,,,,,,,,,,,,,,,conectalo,n,nc_o
conectao,,,,,,,,,,,,,,,,,,,conectao,n,nc_o
conectra,,,,,,,,,,,,,,,,,,,conectra,n,nc_a
conectro,,,,,,,,,,,,,,,,,,,conectro,n,nc_o
coneguirla,,,,,,,,,,,,,,,,,,,coneguirla,n,nc_a
coneguirlo,,,,,,,,,,,,,,,,,,,coneguirlo,n,nc_o
conejera,,,,,,,,,,,,,,,,,,,conejera,nfs,nc_a
conejero,,,,,,,,,,,,,,,,,,,conejero,nms,nc_o
conejilla,,,,,,,,,,,,,,,,,,,conejilla,n,nc_a
conejillo,,,,,,,,,,,,,,,,,,,conejillo,n,nc_o
conejita,,,,,,,,,,,,,,,,,,,conejita,n,nc_a
conejito,,,,,,,,,,,,,,,,,,,conejito,n,nc_o
conerla,,,,,,,,,,,,,,,,,,,conerla,n,nc_a
conerlo,,,,,,,,,,,,,,,,,,,conerlo,n,nc_o
conerta,,,,,,,,,,,,,,,,,,,conerta,n,nc_a
conerto,,,,,,,,,,,,,,,,,,,conerto,n,nc_o
conesta,,,,,,,,,,,,,,,,,,,conesta,n,nc_a
conestarla,,,,,,,,,,,,,,,,,,,conestarla,n,nc_a
conestarlo,,,,,,,,,,,,,,,,,,,conestarlo,n,nc_o
conesto,,,,,,,,,,,,,,,,,,,conesto,n,nc_o
coneta,,,,,,,,,,,,,,,,,,,coneta,n,nc_a
coneto,,,,,,,,,,,,,,,,,,,coneto,n,nc_o
conf?a,,,,,,,,,,,,,,,,,,,conf?a,n,nc_a
conf?o,,,,,,,,,,,,,,,,,,,conf?o,n,nc_o
confesaria,,,,,,,,,,,,,,,,,,,confesaria,n,nc_a
confesario,,,,,,,,,,,,,,,,,,,confesario,n,nc_o
confesoria,,,,,,,,,,,,,,,,,,,confesoria,n,nc_a
confesorio,,,,,,,,,,,,,,,,,,,confesorio,nms,nc_o
confia,,,,,,,,,,,,,,,,,,,confia,n,nc_a
confidencia,,,,,,,,,,,,,,,,,,,confidencia,nfs,nc_a
confidencio,,,,,,,,,,,,,,,,,,,confidencio,n,nc_o
confiensa,,,,,,,,,,,,,,,,,,,confiensa,n,nc_a
confienso,,,,,,,,,,,,,,,,,,,confienso,n,nc_o
confienza,,,,,,,,,,,,,,,,,,,confienza,n,nc_a
confienzo,,,,,,,,,,,,,,,,,,,confienzo,n,nc_o
confiesa,,,,,,,,,,,,,,,,,,,confiesa,n,nc_a
confieso,,,,,,,,,,,,,,,,,,,confieso,n,nc_o
confieza,,,,,,,,,,,,,,,,,,,confieza,n,nc_a
confiezo,,,,,,,,,,,,,,,,,,,confiezo,n,nc_o
configuarla,,,,,,,,,,,,,,,,,,,configuarla,n,nc_a
configuarlo,,,,,,,,,,,,,,,,,,,configuarlo,n,nc_o
configurala,,,,,,,,,,,,,,,,,,,configurala,n,nc_a
configuralo,,,,,,,,,,,,,,,,,,,configuralo,n,nc_o
configurativa,,,,,,,,,,,,,,,,,,,configurativa,n,nc_a
configurativo,,,,,,,,,,,,,,,,,,,configurativo,n,nc_o
confima,,,,,,,,,,,,,,,,,,,confima,n,nc_a
confimada,,,,,,,,,,,,,,,,,,,confimada,n,nc_a
confimado,,,,,,,,,,,,,,,,,,,confimado,n,nc_o
confimo,,,,,,,,,,,,,,,,,,,confimo,n,nc_o
confio,,,,,,,,,,,,,,,,,,,confio,n,nc_o
confirmala,,,,,,,,,,,,,,,,,,,confirmala,n,nc_a
confirmalo,,,,,,,,,,,,,,,,,,,confirmalo,n,nc_o
confirmela,,,,,,,,,,,,,,,,,,,confirmela,n,nc_a
confirmelo,,,,,,,,,,,,,,,,,,,confirmelo,n,nc_o
confisgada,,,,,,,,,,,,,,,,,,,confisgada,n,nc_a
confisgado,,,,,,,,,,,,,,,,,,,confisgado,n,nc_o
confrma,,,,,,,,,,,,,,,,,,,confrma,n,nc_a
confrmo,,,,,,,,,,,,,,,,,,,confrmo,n,nc_o
confrontala,,,,,,,,,,,,,,,,,,,confrontala,n,nc_a
confrontalo,,,,,,,,,,,,,,,,,,,confrontalo,n,nc_o
confrontativa,,,,,,,,,,,,,,,,,,,confrontativa,n,nc_a
confrontativo,,,,,,,,,,,,,,,,,,,confrontativo,n,nc_o
confucia,,,,,,,,,,,,,,,,,,,confucia,n,nc_a
confucio,,,,,,,,,,,,,,,,,,,confucio,n,nc_o
confudida,,,,,,,,,,,,,,,,,,,confudida,n,nc_a
confudido,,,,,,,,,,,,,,,,,,,confudido,n,nc_o
confuerza,,,,,,,,,,,,,,,,,,,confuerza,n,nc_a
confuerzo,,,,,,,,,,,,,,,,,,,confuerzo,nms,nc_o
confundia,,,,,,,,,,,,,,,,,,,confundia,n,nc_a
confundio,,,,,,,,,,,,,,,,,,,confundio,n,nc_o
confusia,,,,,,,,,,,,,,,,,,,confusia,n,nc_a
confusio,,,,,,,,,,,,,,,,,,,confusio,n,nc_o
confuza,,,,,,,,,,,,,,,,,,,confuza,n,nc_a
confuzo,,,,,,,,,,,,,,,,,,,confuzo,n,nc_o
confÃ¬a,,,,,,,,,,,,,,,,,,,confÃ¬a,n,nc_a
confÃ¬o,,,,,,,,,,,,,,,,,,,confÃ¬o,n,nc_o
confÃ­a,,,,,,,,,,,,,,,,,,,confÃ­a,n,nc_a
confÃ­o,,,,,,,,,,,,,,,,,,,confÃ­o,n,nc_o
conga,,,,,,,,,,,,,,,,,,,conga,nfs,nc_a
congenita,,,,,,,,,,,,,,,,,,,congenita,n,nc_a
congenito,,,,,,,,,,,,,,,,,,,congenito,n,nc_o
congiaria,,,,,,,,,,,,,,,,,,,congiaria,n,nc_a
congiario,,,,,,,,,,,,,,,,,,,congiario,nms,nc_o
congnoscitiva,,,,,,,,,,,,,,,,,,,congnoscitiva,n,nc_a
congnoscitivo,,,,,,,,,,,,,,,,,,,congnoscitivo,n,nc_o
congo,,,,,,,,,,,,,,,,,,,congo,nms,nc_o
congraria,,,,,,,,,,,,,,,,,,,congraria,n,nc_a
congrario,,,,,,,,,,,,,,,,,,,congrario,n,nc_o
congresita,,,,,,,,,,,,,,,,,,,congresita,n,nc_a
congresito,,,,,,,,,,,,,,,,,,,congresito,n,nc_o
conguita,,,,,,,,,,,,,,,,,,,conguita,n,nc_a
conguito,,,,,,,,,,,,,,,,,,,conguito,nms,nc_o
congura,,,,,,,,,,,,,,,,,,,congura,n,nc_a
conguro,,,,,,,,,,,,,,,,,,,conguro,n,nc_o
conia,,,,,,,,,,,,,,,,,,,conia,n,nc_a
conica,,,,,,,,,,,,,,,,,,,conica,n,nc_a
conico,,,,,,,,,,,,,,,,,,,conico,n,nc_o
conida,,,,,,,,,,,,,,,,,,,conida,n,nc_a
conidia,,,,,,,,,,,,,,,,,,,conidia,n,nc_a
conidio,,,,,,,,,,,,,,,,,,,conidio,n,nc_o
conido,,,,,,,,,,,,,,,,,,,conido,n,nc_o
conincida,,,,,,,,,,,,,,,,,,,conincida,n,nc_a
conincido,,,,,,,,,,,,,,,,,,,conincido,n,nc_o
conio,,,,,,,,,,,,,,,,,,,conio,n,nc_o
conisida,,,,,,,,,,,,,,,,,,,conisida,n,nc_a
conisido,,,,,,,,,,,,,,,,,,,conisido,n,nc_o
conjelada,,,,,,,,,,,,,,,,,,,conjelada,n,nc_a
conjelado,,,,,,,,,,,,,,,,,,,conjelado,n,nc_o
conjuega,,,,,,,,,,,,,,,,,,,conjuega,n,nc_a
conjuego,,,,,,,,,,,,,,,,,,,conjuego,n,nc_o
conjunda,,,,,,,,,,,,,,,,,,,conjunda,n,nc_a
conjundo,,,,,,,,,,,,,,,,,,,conjundo,n,nc_o
conjuntista-identitaria,,,,,,,,,,,,,,,,,,,conjuntista-identitaria,n,nc_a
conjuntista-identitario,,,,,,,,,,,,,,,,,,,conjuntista-identitario,n,nc_o
conkista,,,,,,,,,,,,,,,,,,,conkista,n,nc_a
conkisto,,,,,,,,,,,,,,,,,,,conkisto,n,nc_o
conla,,,,,,,,,,,,,,,,,,,conla,n,nc_a
conlo,,,,,,,,,,,,,,,,,,,conlo,n,nc_o
conmemoratoria,,,,,,,,,,,,,,,,,,,conmemoratoria,n,nc_a
conmemoratorio,,,,,,,,,,,,,,,,,,,conmemoratorio,n,nc_o
conmiga,,,,,,,,,,,,,,,,,,,conmiga,n,nc_a
conmigo,,,,,,,,,,,,,,,,,,,conmigo,n,nc_o
conmovia,,,,,,,,,,,,,,,,,,,conmovia,n,nc_a
conmovio,,,,,,,,,,,,,,,,,,,conmovio,n,nc_o
connata,,,,,,,,,,,,,,,,,,,connata,n,nc_a
connato,,,,,,,,,,,,,,,,,,,connato,n,nc_o
connectada,,,,,,,,,,,,,,,,,,,connectada,n,nc_a
connectado,,,,,,,,,,,,,,,,,,,connectado,n,nc_o
connozca,,,,,,,,,,,,,,,,,,,connozca,n,nc_a
connozco,,,,,,,,,,,,,,,,,,,connozco,n,nc_o
cono,,,,,,,,,,,,,,,,,,,cono,nms,nc_o
conocda,,,,,,,,,,,,,,,,,,,conocda,n,nc_a
conocdo,,,,,,,,,,,,,,,,,,,conocdo,n,nc_o
conoceia,,,,,,,,,,,,,,,,,,,conoceia,n,nc_a
conoceio,,,,,,,,,,,,,,,,,,,conoceio,n,nc_o
conocela,,,,,,,,,,,,,,,,,,,conocela,n,nc_a
conocelo,,,,,,,,,,,,,,,,,,,conocelo,n,nc_o
conocerla,,,,,,,,,,,,,,,,,,,conocerla,n,nc_a
conocerlo,,,,,,,,,,,,,,,,,,,conocerlo,n,nc_o
conocerta,,,,,,,,,,,,,,,,,,,conocerta,n,nc_a
conocerto,,,,,,,,,,,,,,,,,,,conocerto,n,nc_o
conocia,,,,,,,,,,,,,,,,,,,conocia,n,nc_a
conocida,,,,,,,,,,,,,,,,,,,conocida,nfs,nc_a
conocidaza,,,,,,,,,,,,,,,,,,,conocidaza,n,nc_a
conocidazo,,,,,,,,,,,,,,,,,,,conocidazo,n,nc_o
conocidisima,,,,,,,,,,,,,,,,,,,conocidisima,n,nc_a
conocidisimo,,,,,,,,,,,,,,,,,,,conocidisimo,n,nc_o
conocido,,,,,,,,,,,,,,,,,,,conocido,nms,nc_o
conocido-la,,,,,,,,,,,,,,,,,,,conocido-la,n,nc_a
conocido-lo,,,,,,,,,,,,,,,,,,,conocido-lo,n,nc_o
conocimiento-a,,,,,,,,,,,,,,,,,,,conocimiento-a,n,nc_a
conocimiento-o,,,,,,,,,,,,,,,,,,,conocimiento-o,n,nc_o
conocina,,,,,,,,,,,,,,,,,,,conocina,n,nc_a
conocino,,,,,,,,,,,,,,,,,,,conocino,n,nc_o
conocio,,,,,,,,,,,,,,,,,,,conocio,n,nc_o
conociÂ­da,,,,,,,,,,,,,,,,,,,conociÂ­da,n,nc_a
conociÂ­do,,,,,,,,,,,,,,,,,,,conociÂ­do,n,nc_o
conoczca,,,,,,,,,,,,,,,,,,,conoczca,n,nc_a
conoczco,,,,,,,,,,,,,,,,,,,conoczco,n,nc_o
conomica,,,,,,,,,,,,,,,,,,,conomica,n,nc_a
conomico,,,,,,,,,,,,,,,,,,,conomico,n,nc_o
conoscala,,,,,,,,,,,,,,,,,,,conoscala,n,nc_a
conoscalo,,,,,,,,,,,,,,,,,,,conoscalo,n,nc_o
conoscida,,,,,,,,,,,,,,,,,,,conoscida,n,nc_a
